#       energy         x-proj    sigmax 
#          MeV             um        um 
  0.0022387211    0.041432784  0.031291 
  0.0022908677    0.042362042  0.031754 
  0.0023442288    0.043312157  0.032223 
  0.0023988329    0.044283551  0.032697 
  0.0024547089    0.045276657  0.033177 
  0.0025118864     0.04629191  0.033662 
  0.0025703958    0.047329754  0.034152 
   0.002630268     0.04839064  0.034648 
  0.0026915348    0.049475024  0.035149 
  0.0027542287     0.05058337  0.035656 
  0.0028183829    0.051716146  0.036168 
  0.0028840315    0.052873831  0.036685 
  0.0029512092    0.054056906  0.037208 
  0.0030199517    0.055265863  0.037736 
  0.0030902954    0.056501196  0.038269 
  0.0031622777     0.05776341  0.038808 
  0.0032359366    0.059053015  0.039352 
  0.0033113112    0.060370527  0.039901 
  0.0033884416    0.061716469  0.040455 
  0.0034673685    0.063091372  0.041015 
  0.0035481339    0.064495773   0.04158 
  0.0036307805    0.065930215   0.04215 
  0.0037153523    0.067395248  0.042725 
   0.003801894     0.06889143  0.043305 
  0.0038904514    0.070419326   0.04389 
  0.0039810717    0.071979505   0.04448 
  0.0040738028    0.073572545  0.045075 
  0.0041686938    0.075199031  0.045675 
  0.0042657952    0.076859554   0.04628 
  0.0043651583    0.078554712   0.04689 
  0.0044668359     0.08028511  0.047504 
  0.0045708819    0.082051359  0.048123 
  0.0046773514    0.083854078  0.048747 
  0.0047863009    0.085693892  0.049375 
  0.0048977882    0.087571434  0.050008 
  0.0050118723    0.089487341  0.050645 
  0.0051286138    0.091442261  0.051287 
  0.0052480746    0.093436846  0.051933 
   0.005370318    0.095471754  0.052583 
  0.0054954087    0.097547653  0.053237 
  0.0056234133    0.099665215  0.053895 
  0.0057543994     0.10182512  0.054558 
  0.0058884366     0.10402806  0.055224 
  0.0060255959     0.10627472  0.055894 
    0.00616595      0.1085658  0.056568 
  0.0063095734     0.11090202  0.057246 
  0.0064565423     0.11328408  0.057927 
  0.0066069345     0.11571272  0.058612 
  0.0067608298     0.11818865  0.059301 
  0.0069183097     0.12071261  0.059992 
  0.0070794578     0.12328534  0.060687 
  0.0072443596      0.1259076  0.061385 
  0.0074131024     0.12858014  0.062086 
  0.0075857758     0.13130371   0.06279 
  0.0077624712     0.13407911  0.063497 
  0.0079432823     0.13690709  0.064207 
  0.0081283052     0.13978845  0.064919 
  0.0083176377     0.14272397  0.065634 
  0.0085113804     0.14571446  0.066352 
  0.0087096359     0.14876072  0.067072 
  0.0089125094     0.15186357  0.067794 
  0.0091201084     0.15502382  0.068518 
   0.009332543      0.1582423  0.069245 
  0.0095499259     0.16151986  0.069973 
  0.0097723722     0.16485732  0.070703 
          0.01     0.16825555  0.071435 
    0.01023293      0.1717154  0.072169 
   0.010471285     0.17523773  0.072904 
   0.010715193     0.17882343  0.073641 
   0.010964782     0.18247336  0.074379 
   0.011220185     0.18618843  0.075118 
   0.011481536     0.18996952  0.075858 
   0.011748976     0.19381754  0.076599 
   0.012022644     0.19773341  0.077342 
   0.012302688     0.20171804  0.078085 
   0.012589254     0.20577236  0.078828 
   0.012882496     0.20989732  0.079573 
   0.013182567     0.21409386  0.080317 
   0.013489629     0.21836293  0.081063 
   0.013803843      0.2227055  0.081808 
   0.014125375     0.22712253  0.082554 
   0.014454398     0.23161501  0.083299 
   0.014791084     0.23618394  0.084045 
   0.015135612      0.2408303   0.08479 
   0.015488166     0.24555511  0.085536 
   0.015848932     0.25035938   0.08628 
   0.016218101     0.25524414  0.087025 
   0.016595869     0.26021043  0.087769 
   0.016982437     0.26525929  0.088512 
   0.017378008     0.27039179  0.089254 
   0.017782794     0.27560898  0.089996 
   0.018197009     0.28091194  0.090737 
   0.018620871     0.28630176  0.091476 
   0.019054607     0.29177954  0.092215 
   0.019498446     0.29734638  0.092952 
   0.019952623     0.30300341  0.093688 
   0.020417379     0.30875175  0.094422 
   0.020892961     0.31459254  0.095156 
   0.021379621     0.32052694  0.095887 
   0.021877616     0.32655611  0.096617 
   0.022387211     0.33268122  0.097345 
   0.022908677     0.33890346  0.098071 
   0.023442288     0.34522404  0.098796 
   0.023988329     0.35164416  0.099518 
   0.024547089     0.35816504   0.10024 
   0.025118864     0.36478793   0.10096 
   0.025703958     0.37151408   0.10167 
    0.02630268     0.37834474   0.10239 
   0.026915348     0.38528119    0.1031 
   0.027542287     0.39232472   0.10381 
   0.028183829     0.39947664   0.10451 
   0.028840315     0.40673826   0.10522 
   0.029512092     0.41411092   0.10592 
   0.030199517     0.42159595   0.10662 
   0.030902954     0.42919473   0.10731 
   0.031622777     0.43690862   0.10801 
   0.032359366     0.44473902    0.1087 
   0.033113112     0.45268733   0.10938 
   0.033884416     0.46075498   0.11007 
   0.034673685     0.46894339   0.11075 
   0.035481339     0.47725404   0.11143 
   0.036307805     0.48568838    0.1121 
   0.037153523      0.4942479   0.11277 
    0.03801894     0.50293411   0.11344 
   0.038904514     0.51174853   0.11411 
   0.039810717     0.52069269   0.11477 
   0.040738028     0.52976816   0.11543 
   0.041686938     0.53897651   0.11608 
   0.042657952     0.54831933   0.11673 
   0.043651583     0.55779823   0.11738 
   0.044668359     0.56741484   0.11803 
   0.045708819     0.57717082   0.11867 
