#       energy         x-proj    sigmax 
#          MeV             um        um 
 0.00022908677   0.0034630782 0.0049881 
 0.00023442288   0.0035246243 0.0050638 
 0.00023988329   0.0035874382 0.0051409 
 0.00024547089   0.0036515492 0.0052193 
 0.00025118864   0.0037169871 0.0052991 
 0.00025703958   0.0037837827 0.0053803 
  0.0002630268   0.0038519673 0.0054629 
 0.00026915348   0.0039215732 0.0055469 
 0.00027542287   0.0039926335 0.0056324 
 0.00028183829    0.004065182 0.0057195 
 0.00028840315   0.0041392535 0.0058081 
 0.00029512092   0.0042148836 0.0058982 
 0.00030199517   0.0042921089 0.0059899 
 0.00030902954   0.0043709669 0.0060833 
 0.00031622777    0.004451496 0.0061783 
 0.00032359366   0.0045337357  0.006275 
 0.00033113112   0.0046177263 0.0063735 
 0.00033884416   0.0047035095 0.0064737 
 0.00034673685   0.0047911277 0.0065757 
 0.00035481339   0.0048806247 0.0066795 
 0.00036307805   0.0049720452 0.0067852 
 0.00037153523   0.0050654352 0.0068928 
  0.0003801894   0.0051608417 0.0070024 
 0.00038904514   0.0052583133 0.0071139 
 0.00039810717   0.0053578995 0.0072274 
 0.00040738028   0.0054596513  0.007343 
 0.00041686938   0.0055636208 0.0074607 
 0.00042657952   0.0056698618 0.0075806 
 0.00043651583   0.0057784292 0.0077026 
 0.00044668359   0.0058893795 0.0078268 
 0.00045708819   0.0060027707 0.0079533 
 0.00046773514   0.0061186622 0.0080822 
 0.00047863009    0.006237115 0.0082134 
 0.00048977882   0.0063581917  0.008347 
 0.00050118723   0.0064819567  0.008483 
 0.00051286138   0.0066084758 0.0086216 
 0.00052480746   0.0067378169 0.0087627 
  0.0005370318   0.0068700493 0.0089065 
 0.00054954087   0.0070052444 0.0090528 
 0.00056234133   0.0071434755 0.0092019 
 0.00057543994   0.0072848176 0.0093538 
 0.00058884366   0.0074293479 0.0095085 
 0.00060255959   0.0075771455 0.0096661 
   0.000616595   0.0077282917 0.0098266 
 0.00063095734   0.0078828699 0.0099901 
 0.00064565423   0.0080409656  0.010157 
 0.00066069345   0.0082026669  0.010326 
 0.00067608298   0.0083680638  0.010499 
 0.00069183097    0.008537249  0.010675 
 0.00070794578   0.0087103174  0.010855 
 0.00072443596   0.0088873667  0.011037 
 0.00074131024    0.009068497  0.011224 
 0.00075857758   0.0092538109  0.011413 
 0.00077624712    0.009443414  0.011607 
 0.00079432823   0.0096374146  0.011804 
 0.00081283052   0.0098359238  0.012005 
 0.00083176377    0.010039056  0.012209 
 0.00085113804    0.010246927  0.012418 
 0.00087096359    0.010459658   0.01263 
 0.00089125094    0.010677373  0.012846 
 0.00091201084    0.010900197  0.013067 
  0.0009332543     0.01112826  0.013292 
 0.00095499259    0.011361696  0.013521 
 0.00097723722    0.011600642  0.013754 
         0.001    0.011845237  0.013992 
   0.001023293    0.012095626  0.014235 
  0.0010471285    0.012351956  0.014482 
  0.0010715193    0.012614379   0.01473 
  0.0010964782     0.01288305  0.014982 
  0.0011220185    0.013158129  0.015239 
  0.0011481536     0.01343978    0.0155 
  0.0011748976     0.01372817  0.015766 
  0.0012022644    0.014023471  0.016036 
  0.0012302688    0.014325861  0.016312 
  0.0012589254    0.014635519  0.016593 
  0.0012882496    0.014952631  0.016879 
  0.0013182567    0.015277389   0.01717 
  0.0013489629    0.015609987  0.017466 
  0.0013803843    0.015950626  0.017768 
  0.0014125375     0.01629951  0.018075 
  0.0014454398     0.01665685  0.018387 
  0.0014791084    0.017022862  0.018706 
  0.0015135612    0.017397766   0.01903 
  0.0015488166     0.01778179   0.01936 
  0.0015848932    0.018175164  0.019696 
  0.0016218101    0.018578128  0.020038 
  0.0016595869    0.018990924  0.020386 
  0.0016982437    0.019413803   0.02074 
  0.0017378008    0.019847019    0.0211 
  0.0017782794    0.020290836  0.021468 
  0.0018197009    0.020745521  0.021841 
  0.0018620871    0.021211348  0.022221 
  0.0019054607      0.0216886  0.022608 
  0.0019498446    0.022177563  0.023002 
  0.0019952623    0.022678533  0.023402 
  0.0020417379    0.023191812   0.02381 
  0.0020892961    0.023717707  0.024225 
  0.0021379621    0.024256536  0.024647 
  0.0021877616    0.024808621  0.025076 
  0.0022387211    0.025374293  0.025513 
  0.0022908677     0.02595389  0.025957 
  0.0023442288    0.026547758  0.026409 
  0.0023988329    0.027156251  0.026869 
  0.0024547089    0.027779731  0.027337 
  0.0025118864    0.028418568  0.027812 
  0.0025703958    0.029073138  0.028296 
   0.002630268     0.02974383  0.028788 
  0.0026915348    0.030431037  0.029288 
  0.0027542287    0.031135162  0.029796 
  0.0028183829    0.031856618  0.030313 
  0.0028840315    0.032595826  0.030839 
  0.0029512092    0.033353215  0.031373 
  0.0030199517     0.03412902  0.031915 
  0.0030902954    0.034920345  0.032464 
  0.0031622777    0.035726478  0.033016 
  0.0032359366    0.036547889  0.033575 
  0.0033113112    0.037385033  0.034138 
  0.0033884416    0.038238362  0.034708 
  0.0034673685    0.039108315  0.035283 
  0.0035481339    0.039995328  0.035864 
  0.0036307805    0.040899829   0.03645 
  0.0037153523     0.04182224  0.037043 
   0.003801894    0.042762979  0.037641 
  0.0038904514    0.043722461  0.038244 
  0.0039810717    0.044701095  0.038853 
  0.0040738028    0.045699289  0.039467 
  0.0041686938    0.046717445  0.040086 
  0.0042657952    0.047755965  0.040711 
  0.0043651583    0.048815248  0.041341 
