#       energy         x-proj    sigmax 
#          MeV             um        um 
 0.00022908677   0.0034948293  0.004579 
 0.00023442288   0.0035567283 0.0046491 
 0.00023988329    0.003619902 0.0047205 
 0.00024547089   0.0036843799 0.0047932 
 0.00025118864   0.0037501921 0.0048672 
 0.00025703958   0.0038173695 0.0049424 
  0.0002630268   0.0038859439 0.0050191 
 0.00026915348   0.0039559478 0.0050971 
 0.00027542287   0.0040274145 0.0051765 
 0.00028183829   0.0041003784 0.0052573 
 0.00028840315   0.0041748745 0.0053396 
 0.00029512092   0.0042509389 0.0054234 
 0.00030199517   0.0043286084 0.0055087 
 0.00030902954   0.0044079209 0.0055955 
 0.00031622777   0.0044889154 0.0056839 
 0.00032359366   0.0045716317 0.0057739 
 0.00033113112   0.0046561107 0.0058656 
 0.00033884416   0.0047423945  0.005959 
 0.00034673685    0.004830526  0.006054 
 0.00035481339   0.0049205496 0.0061509 
 0.00036307805   0.0050125105 0.0062495 
 0.00037153523   0.0051064553 0.0063499 
  0.0003801894   0.0052024318 0.0064521 
 0.00038904514    0.005300489 0.0065563 
 0.00039810717   0.0054006772 0.0066624 
 0.00040738028    0.005503048 0.0067705 
 0.00041686938   0.0056076546 0.0068806 
 0.00042657952   0.0057145513 0.0069927 
 0.00043651583   0.0058237939  0.007107 
 0.00044668359   0.0059354397 0.0072234 
 0.00045708819   0.0060495478  0.007342 
 0.00046773514   0.0061661784 0.0074628 
 0.00047863009   0.0062853936 0.0075859 
 0.00048977882   0.0064072572 0.0077113 
 0.00050118723   0.0065318344 0.0078391 
 0.00051286138   0.0066591925 0.0079693 
 0.00052480746   0.0067894003  0.008102 
  0.0005370318   0.0069225287 0.0082372 
 0.00054954087   0.0070586504  0.008375 
 0.00056234133   0.0071978399 0.0085154 
 0.00057543994    0.007340174 0.0086585 
 0.00058884366   0.0074857313 0.0088044 
 0.00060255959   0.0076345927 0.0089531 
   0.000616595    0.007786841 0.0091046 
 0.00063095734   0.0079425617 0.0092591 
 0.00064565423   0.0081018421 0.0094165 
 0.00066069345   0.0082647722  0.009577 
 0.00067608298   0.0084314444 0.0097406 
 0.00069183097   0.0086019533 0.0099074 
 0.00070794578   0.0087763964  0.010077 
 0.00072443596   0.0089548736  0.010251 
 0.00074131024   0.0091374877  0.010428 
 0.00075857758   0.0093243442  0.010608 
 0.00077624712   0.0095155512  0.010791 
 0.00079432823   0.0097112201  0.010979 
 0.00081283052   0.0099114652   0.01117 
 0.00083176377    0.010116404  0.011365 
 0.00085113804    0.010326156  0.011563 
 0.00087096359    0.010540846  0.011766 
 0.00089125094    0.010760601  0.011972 
 0.00091201084    0.010985551  0.012183 
  0.0009332543     0.01121583  0.012398 
 0.00095499259    0.011451577  0.012617 
 0.00097723722    0.011692931  0.012841 
         0.001    0.011940039  0.013069 
   0.001023293    0.012193049  0.013301 
  0.0010471285    0.012452114  0.013538 
  0.0010715193    0.012717392   0.01378 
  0.0010964782    0.012989043  0.014027 
  0.0011220185    0.013267234  0.014279 
  0.0011481536    0.013552134  0.014536 
  0.0011748976    0.013843917  0.014798 
  0.0012022644    0.014142764  0.015066 
  0.0012302688    0.014448857  0.015339 
  0.0012589254    0.014762386  0.015617 
  0.0012882496    0.015083544  0.015901 
  0.0013182567     0.01541253  0.016191 
  0.0013489629    0.015749549  0.016487 
  0.0013803843    0.016094809  0.016789 
  0.0014125375    0.016448525  0.017097 
  0.0014454398    0.016810919  0.017411 
  0.0014791084    0.017182216  0.017732 
  0.0015135612    0.017562648   0.01806 
  0.0015488166    0.017952454  0.018394 
  0.0015848932    0.018351877   0.01873 
  0.0016218101    0.018761168  0.019067 
  0.0016595869    0.019180585  0.019411 
  0.0016982437     0.01961039  0.019761 
  0.0017378008    0.020050854  0.020118 
  0.0017782794    0.020502253  0.020482 
  0.0018197009    0.020964872  0.020853 
  0.0018620871    0.021439002  0.021231 
  0.0019054607    0.021924942  0.021615 
  0.0019498446    0.022422996  0.022008 
  0.0019952623     0.02293348  0.022407 
  0.0020417379    0.023456713  0.022814 
  0.0020892961    0.023993024  0.023229 
  0.0021379621    0.024542753  0.023651 
  0.0021877616    0.025106242  0.024081 
  0.0022387211    0.025683847  0.024519 
  0.0022908677    0.026275929  0.024966 
  0.0023442288     0.02688286  0.025421 
  0.0023988329    0.027505019  0.025884 
  0.0024547089    0.028142795  0.026355 
  0.0025118864    0.028796586  0.026835 
  0.0025703958    0.029466799  0.027325 
   0.002630268    0.030153852  0.027823 
  0.0026915348     0.03085817   0.02833 
  0.0027542287    0.031580191  0.028846 
  0.0028183829     0.03232036  0.029371 
  0.0028840315    0.033079133  0.029906 
  0.0029512092    0.033856977  0.030451 
  0.0030199517    0.034654371  0.031005 
  0.0030902954      0.0354718   0.03157 
  0.0031622777    0.036309764  0.032144 
  0.0032359366    0.037168773  0.032728 
  0.0033113112    0.038049347  0.033323 
  0.0033884416    0.038952017  0.033928 
  0.0034673685    0.039877327  0.034543 
  0.0035481339    0.040825832  0.035169 
  0.0036307805    0.041798099  0.035806 
  0.0037153523    0.042794704  0.036454 
   0.003801894    0.043816239  0.037113 
  0.0038904514    0.044863307  0.037783 
  0.0039810717    0.045936521  0.038464 
  0.0040738028    0.047034514  0.039155 
  0.0041686938    0.048153784  0.039851 
  0.0042657952    0.049294817  0.040554 
  0.0043651583    0.050458218  0.041263 
  0.0044668359     0.05164458  0.041981 
  0.0045708819    0.052854489  0.042705 
  0.0046773514    0.054088522  0.043437 
  0.0047863009    0.055347251  0.044177 
  0.0048977882    0.056631241  0.044925 
  0.0050118723    0.057941051   0.04568 
  0.0051286138    0.059277237  0.046442 
  0.0052480746    0.060640348  0.047212 
   0.005370318    0.062030929  0.047988 
  0.0054954087    0.063449523  0.048772 
  0.0056234133    0.064896668  0.049563 
  0.0057543994    0.066372898  0.050361 
  0.0058884366    0.067878746  0.051165 
  0.0060255959     0.06941474  0.051976 
    0.00616595    0.070981408  0.052793 
  0.0063095734    0.072579273  0.053616 
  0.0064565423    0.074208857  0.054446 
  0.0066069345    0.075870681  0.055281 
  0.0067608298    0.077565261  0.056122 
  0.0069183097    0.079293114  0.056969 
  0.0070794578    0.081054755  0.057821 
  0.0072443596    0.082850695  0.058678 
  0.0074131024    0.084681446   0.05954 
  0.0075857758    0.086547518  0.060408 
  0.0077624712    0.088449418   0.06128 
  0.0079432823    0.090387654  0.062156 
  0.0081283052    0.092362731  0.063037 
  0.0083176377    0.094375155  0.063922 
  0.0085113804    0.096425428  0.064811 
  0.0087096359    0.098514054  0.065704 
  0.0089125094     0.10064153  0.066601 
  0.0091201084     0.10280837  0.067501 
   0.009332543     0.10501506  0.068404 
  0.0095499259     0.10726211   0.06931 
  0.0097723722     0.10955001   0.07022 
          0.01     0.11187927  0.071131 
    0.01023293     0.11425038  0.072046 
   0.010471285     0.11666384  0.072962 
   0.010715193     0.11912015  0.073881 
   0.010964782      0.1216198  0.074802 
   0.011220185      0.1241633  0.075724 
   0.011481536     0.12675115  0.076648 
   0.011748976     0.12938384  0.077573 
   0.012022644     0.13206188  0.078499 
   0.012302688     0.13478576  0.079426 
   0.012589254     0.13755598  0.080354 
   0.012882496     0.14037306  0.081282 
   0.013182567     0.14323748   0.08221 
   0.013489629     0.14614976  0.083139 
   0.013803843      0.1491104  0.084068 
   0.014125375     0.15211991  0.084996 
   0.014454398      0.1551788  0.085924 
   0.014791084     0.15828757  0.086852 
   0.015135612     0.16144675  0.087778 
   0.015488166     0.16465685  0.088704 
   0.015848932     0.16791838  0.089628 
   0.016218101     0.17123187  0.090552 
   0.016595869     0.17459784  0.091473 
   0.016982437     0.17801682  0.092393 
   0.017378008     0.18148933  0.093311 
   0.017782794     0.18501591  0.094228 
   0.018197009      0.1885971  0.095142 
   0.018620871     0.19223343  0.096053 
   0.019054607     0.19592545  0.096962 
   0.019498446      0.1996737  0.097869 
   0.019952623     0.20347875  0.098773 
   0.020417379     0.20734114  0.099673 
   0.020892961     0.21126143   0.10057 
   0.021379621     0.21524021   0.10147 
   0.021877616     0.21927802   0.10236 
   0.022387211     0.22337546   0.10324 
   0.022908677     0.22753311   0.10413 
   0.023442288     0.23175154   0.10501 
   0.023988329     0.23603136   0.10589 
   0.024547089     0.24037316   0.10676 
   0.025118864     0.24477755   0.10763 
   0.025703958     0.24924515   0.10849 
    0.02630268     0.25377656   0.10935 
   0.026915348     0.25837241   0.11021 
   0.027542287     0.26303334   0.11106 
   0.028183829     0.26775998   0.11191 
   0.028840315     0.27255298   0.11275 
   0.029512092     0.27741299   0.11358 
   0.030199517     0.28234067   0.11442 
   0.030902954     0.28733669   0.11524 
   0.031622777     0.29240172   0.11607 
   0.032359366     0.29753644   0.11688 
   0.033113112     0.30274155    0.1177 
   0.033884416     0.30801774    0.1185 
   0.034673685     0.31336572    0.1193 
   0.035481339      0.3187862    0.1201 
   0.036307805      0.3242799   0.12089 
   0.037153523     0.32984756   0.12168 
    0.03801894     0.33548992   0.12246 
   0.038904514     0.34120771   0.12323 
   0.039810717      0.3470017     0.124 
   0.040738028     0.35287265   0.12476 
   0.041686938     0.35882133   0.12552 
   0.042657952     0.36484852   0.12627 
   0.043651583     0.37095501   0.12702 
   0.044668359      0.3771416   0.12776 
   0.045708819     0.38340909   0.12849 
   0.046773514     0.38975829   0.12922 
   0.047863009     0.39619003   0.12994 
   0.048977882     0.40270513   0.13066 
   0.050118723     0.40930443   0.13137 
   0.051286138     0.41598878   0.13207 
   0.052480746     0.42275903   0.13277 
    0.05370318     0.42961604   0.13346 
   0.054954087     0.43656068   0.13415 
   0.056234133     0.44359382   0.13483 
   0.057543994     0.45071634    0.1355 
   0.058884366     0.45792913   0.13617 
   0.060255959     0.46523309   0.13683 
     0.0616595     0.47262912   0.13749 
   0.063095734     0.48011812   0.13814 
   0.064565423       0.487701   0.13878 
   0.066069345     0.49537869   0.13942 
   0.067608298      0.5031521   0.14005 
   0.069183097     0.51102216   0.14068 
   0.070794578      0.5189898    0.1413 
   0.072443596     0.52705596   0.14191 
   0.074131024     0.53522156   0.14252 
   0.075857758     0.54348756   0.14312 
