#       energy         x-proj    sigmax 
#          MeV             um        um 
  0.0010471285    0.020791864  0.019122 
  0.0010715193    0.021254809  0.019443 
  0.0010964782    0.021728827  0.019769 
  0.0011220185    0.022214185  0.020101 
  0.0011481536    0.022711156  0.020438 
  0.0011748976    0.023220017   0.02078 
  0.0012022644    0.023741053  0.021128 
  0.0012302688    0.024274552  0.021482 
  0.0012589254    0.024820812  0.021841 
  0.0012882496    0.025380134  0.022205 
  0.0013182567    0.025952828  0.022576 
  0.0013489629    0.026539209  0.022952 
  0.0013803843    0.027139598  0.023335 
  0.0014125375    0.027754323  0.023723 
  0.0014454398    0.028383721  0.024117 
  0.0014791084    0.029028131  0.024518 
  0.0015135612    0.029687904  0.024924 
  0.0015488166    0.030363395  0.025337 
  0.0015848932    0.031054965  0.025756 
  0.0016218101    0.031762986  0.026181 
  0.0016595869    0.032487833  0.026613 
  0.0016982437    0.033229892  0.027051 
  0.0017378008    0.033989553  0.027495 
  0.0017782794    0.034767216  0.027946 
  0.0018197009    0.035563287  0.028404 
  0.0018620871     0.03637818  0.028868 
  0.0019054607    0.037212317  0.029339 
  0.0019498446    0.038066127  0.029816 
  0.0019952623    0.038940047  0.030301 
  0.0020417379    0.039834523  0.030792 
  0.0020892961    0.040750008   0.03129 
  0.0021379621    0.041686962  0.031795 
  0.0021877616    0.042645855  0.032307 
  0.0022387211    0.043627163  0.032826 
  0.0022908677    0.044631373  0.033351 
  0.0023442288    0.045658977  0.033884 
  0.0023988329    0.046710478  0.034424 
  0.0024547089    0.047786386  0.034971 
  0.0025118864    0.048887219  0.035525 
  0.0025703958    0.050013505  0.036087 
   0.002630268    0.051165779  0.036655 
  0.0026915348    0.052344585   0.03723 
  0.0027542287    0.053550476  0.037813 
  0.0028183829    0.054784013  0.038403 
  0.0028840315    0.056045766     0.039 
  0.0029512092    0.057336314  0.039605 
  0.0030199517    0.058656244  0.040217 
  0.0030902954    0.060006152  0.040835 
  0.0031622777    0.061386644  0.041462 
  0.0032359366    0.062798332  0.042095 
  0.0033113112     0.06424184  0.042736 
  0.0033884416    0.065717799  0.043383 
  0.0034673685    0.067226849  0.044038 
  0.0035481339     0.06876964  0.044701 
  0.0036307805     0.07034683   0.04537 
  0.0037153523    0.071959086  0.046047 
   0.003801894    0.073607083   0.04673 
  0.0038904514    0.075291508  0.047421 
  0.0039810717    0.077013055  0.048119 
  0.0040738028    0.078772425  0.048824 
  0.0041686938    0.080570332  0.049536 
  0.0042657952    0.082407497  0.050255 
  0.0043651583    0.084284649  0.050981 
  0.0044668359    0.086202528  0.051713 
  0.0045708819    0.088161881  0.052453 
  0.0046773514    0.090163466  0.053199 
  0.0047863009     0.09220805  0.053953 
  0.0048977882    0.094296406  0.054712 
  0.0050118723     0.09642932  0.055479 
  0.0051286138    0.098607585  0.056252 
  0.0052480746       0.100832  0.057031 
   0.005370318     0.10310338  0.057817 
  0.0054954087     0.10542255  0.058609 
  0.0056234133     0.10779033  0.059408 
  0.0057543994     0.11020756  0.060213 
  0.0058884366     0.11267509  0.061023 
  0.0060255959     0.11519378   0.06184 
    0.00616595     0.11776448  0.062663 
  0.0063095734     0.12038808  0.063492 
  0.0064565423     0.12306546  0.064326 
  0.0066069345     0.12579751  0.065166 
  0.0067608298     0.12858513  0.066012 
  0.0069183097     0.13142923  0.066863 
  0.0070794578     0.13433074  0.067719 
  0.0072443596     0.13729057  0.068581 
  0.0074131024     0.14030967  0.069448 
  0.0075857758     0.14338898   0.07032 
  0.0077624712     0.14652945  0.071196 
  0.0079432823     0.14973206  0.072078 
  0.0081283052     0.15299778  0.072964 
  0.0083176377     0.15632758  0.073855 
  0.0085113804     0.15972246   0.07475 
  0.0087096359     0.16318342   0.07565 
  0.0089125094     0.16671147  0.076553 
  0.0091201084     0.17030763  0.077461 
   0.009332543     0.17397292  0.078373 
  0.0095499259     0.17770839  0.079288 
  0.0097723722     0.18151508  0.080208 
          0.01     0.18539404   0.08113 
    0.01023293     0.18934635  0.082056 
   0.010471285     0.19337307  0.082986 
   0.010715193     0.19747529  0.083918 
   0.010964782      0.2016541  0.084854 
   0.011220185     0.20591061  0.085792 
   0.011481536     0.21024593  0.086733 
   0.011748976     0.21466119  0.087677 
   0.012022644      0.2191575  0.088623 
   0.012302688     0.22373602  0.089571 
   0.012589254      0.2283979  0.090522 
   0.012882496      0.2331443  0.091474 
   0.013182567      0.2379764  0.092428 
   0.013489629     0.24289536  0.093384 
   0.013803843      0.2479024  0.094342 
   0.014125375      0.2529987  0.095301 
   0.014454398     0.25818549  0.096261 
   0.014791084     0.26346398  0.097222 
   0.015135612     0.26883542  0.098185 
   0.015488166     0.27430104  0.099148 
   0.015848932     0.27986211   0.10011 
   0.016218101      0.2855199   0.10108 
   0.016595869     0.29127567   0.10204 
   0.016982437     0.29713073   0.10301 
   0.017378008     0.30308637   0.10397 
   0.017782794     0.30914391   0.10494 
   0.018197009     0.31530467    0.1059 
   0.018620871        0.32157   0.10687 
   0.019054607     0.32794123   0.10783 
   0.019498446     0.33441974   0.10879 
   0.019952623      0.3410069   0.10976 
   0.020417379     0.34770409   0.11072 
   0.020892961     0.35451273   0.11168 
   0.021379621     0.36143421   0.11264 
   0.021877616     0.36846997    0.1136 
   0.022387211     0.37562145   0.11456 
   0.022908677      0.3828901   0.11552 
   0.023442288     0.39027739   0.11647 
   0.023988329     0.39778481   0.11742 
   0.024547089     0.40541385   0.11837 
   0.025118864     0.41316602   0.11932 
   0.025703958     0.42104286   0.12027 
    0.02630268     0.42904589   0.12122 
   0.026915348     0.43717668   0.12216 
   0.027542287     0.44543681    0.1231 
   0.028183829     0.45382785   0.12404 
   0.028840315     0.46235142   0.12497 
   0.029512092     0.47100914   0.12591 
   0.030199517     0.47980265   0.12684 
   0.030902954     0.48873359   0.12776 
   0.031622777     0.49780365   0.12869 
   0.032359366     0.50701452   0.12961 
   0.033113112     0.51636789   0.13052 
   0.033884416     0.52586551   0.13144 
   0.034673685      0.5355091   0.13235 
   0.035481339     0.54530045   0.13326 
   0.036307805     0.55524132   0.13416 
   0.037153523     0.56533353   0.13506 
    0.03801894     0.57557888   0.13596 
   0.038904514     0.58597924   0.13685 
   0.039810717     0.59653645   0.13774 
   0.040738028     0.60725241   0.13863 
   0.041686938     0.61812901   0.13951 
   0.042657952     0.62916818   0.14039 
   0.043651583     0.64037187   0.14126 
   0.044668359     0.65174205   0.14213 
   0.045708819      0.6632807   0.14299 
   0.046773514     0.67498986   0.14385 
   0.047863009     0.68687155   0.14471 
   0.048977882     0.69892784   0.14556 
